,imu_seq,secs,nsecs,timestamp,imu_frame_id,imu_orientation_x,imu_orientation_y,imu_orientation_z,imu_orientation_w,imu_orientation_cov_0,imu_orientation_cov_1,imu_orientation_cov_2,imu_orientation_cov_3,imu_orientation_cov_4,imu_orientation_cov_5,imu_orientation_cov_6,imu_orientation_cov_7,imu_orientation_cov_8,imu_angular_vel_x,imu_angular_vel_y,imu_angular_vel_z,imu_angular_vel_cov_0,imu_angular_vel_cov_1,imu_angular_vel_cov_2,imu_angular_vel_cov_3,imu_angular_vel_cov_4,imu_angular_vel_cov_5,imu_angular_vel_cov_6,imu_angular_vel_cov_7,imu_angular_vel_cov_8,imu_linear_acc_x,imu_linear_acc_y,imu_linear_acc_z,imu_linear_acc_cov_0,imu_linear_acc_cov_1,imu_linear_acc_cov_2,imu_linear_acc_cov_3,imu_linear_acc_cov_4,imu_linear_acc_cov_5,imu_linear_acc_cov_6,imu_linear_acc_cov_7,imu_linear_acc_cov_8,map_position_x,map_position_y,map_position_z,map_orientation_x,map_orientation_y,map_orientation_z,map_orientation_w,odom_pose_x,odom_pose_y,odom_pose_z,odom_orientation_x,odom_orientation_y,odom_orientation_z,odom_orientation_w,odom_pose_cov_0,odom_pose_cov_1,odom_pose_cov_2,odom_pose_cov_3,odom_pose_cov_4,odom_pose_cov_5,odom_pose_cov_6,odom_pose_cov_7,odom_pose_cov_8,odom_pose_cov_9,odom_pose_cov_10,odom_pose_cov_11,odom_pose_cov_12,odom_pose_cov_13,odom_pose_cov_14,odom_pose_cov_15,odom_pose_cov_16,odom_pose_cov_17,odom_pose_cov_18,odom_pose_cov_19,odom_pose_cov_20,odom_pose_cov_21,odom_pose_cov_22,odom_pose_cov_23,odom_pose_cov_24,odom_pose_cov_25,odom_pose_cov_26,odom_pose_cov_27,odom_pose_cov_28,odom_pose_cov_29,odom_pose_cov_30,odom_pose_cov_31,odom_pose_cov_32,odom_pose_cov_33,odom_pose_cov_34,odom_pose_cov_35,odom_twist_linear_x,odom_twist_linear_y,odom_twist_linear_z,odom_twist_angular_x,odom_twist_angular_y,odom_twist_angular_z,odom_twist_cov_0,odom_twist_cov_1,odom_twist_cov_2,odom_twist_cov_3,odom_twist_cov_4,odom_twist_cov_5,odom_twist_cov_6,odom_twist_cov_7,odom_twist_cov_8,odom_twist_cov_9,odom_twist_cov_10,odom_twist_cov_11,odom_twist_cov_12,odom_twist_cov_13,odom_twist_cov_14,odom_twist_cov_15,odom_twist_cov_16,odom_twist_cov_17,odom_twist_cov_18,odom_twist_cov_19,odom_twist_cov_20,odom_twist_cov_21,odom_twist_cov_22,odom_twist_cov_23,odom_twist_cov_24,odom_twist_cov_25,odom_twist_cov_26,odom_twist_cov_27,odom_twist_cov_28,odom_twist_cov_29,odom_twist_cov_30,odom_twist_cov_31,odom_twist_cov_32,odom_twist_cov_33,odom_twist_cov_34,odom_twist_cov_35,cmd_vel_linear_x,cmd_vel_linear_y,cmd_vel_linear_z,cmd_vel_angular_x,cmd_vel_angular_y,cmd_vel_angular_z,odom_vel_x,odom_vel_y,odom_vel_z,imu_angular_vel_noisy_x,imu_angular_vel_noisy_y,imu_angular_vel_noisy_z,imu_linear_acc_noisy_x,imu_linear_acc_noisy_y,imu_linear_acc_noisy_z,odom_pose_noisy_x,odom_pose_noisy_y,odom_pose_noisy_z,odom_vel_noisy_x,odom_vel_noisy_y,odom_vel_noisy_z,odom_orientation_noisy_x,odom_orientation_noisy_y,odom_orientation_noisy_z,odom_orientation_noisy_w
2491,83046,247,934000000,247.934,base_footprint,-0.002907540609877,0.0025339103816655,0.752156157253562,0.6589736266432327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001015696529797,0.0001504018534546,-0.0004034130442232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.480571009755932e-05,1.4736589873166298e-05,-9.545034504148948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827306463818558,3.7577111199866793,-0.0010019255122785,-0.0029075409277038,0.0025339100789254,0.7521560510751141,0.658973747835645,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,9.470325515396184e-06,-1.530678973422105e-06,0.0,0.0,0.0,-0.000402482756877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001015696529797,0.0001504018534546,-0.02058612263619966,0.0021513241655590795,0.04597398921134329,-9.545034504148948e-05,4.642862421222137,3.39242756598147,-0.0010019255122785,-0.13915103945564897,0.08532611507230492,0.0,-0.0030131050648115813,0.002407424433447423,0.7796129084701361,0.6262498211194961
2492,83079,247,967000000,247.967,base_footprint,-0.0029075279941639,0.0025339249069363,0.7521526523101462,0.6589776271834586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001048086587786,0.0001510634704484,-0.0004040717178867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7829453193877165e-06,3.6866269779674175e-05,0.0002415723546966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8273064288189795,3.7577113178865726,-0.0010019254463553,-0.0029075278609929,0.0025339245916719,0.7521525460628843,0.6589777484551524,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,9.311559444286218e-06,-1.4809015885239978e-06,0.0,0.0,0.0,-0.0004032610879284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001048086587786,0.0001510634704484,-0.11993384807553786,0.024143723105874544,0.0058268337442560734,0.0002415723546966,4.66587013409945,3.8538808639779765,-0.0010019254463553,-0.19944345846112152,-0.04099307956950266,0.0,-0.0028396461094925616,0.0026097705017057386,0.7345004631968591,0.6785972259532902
2493,83112,248,0,248.0,base_footprint,-0.0029075149345427,0.0025339394227429,0.7521491483036064,0.6589816266134186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001043897960176,0.0001512549721982,-0.0004048954976298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4134479560545052e-05,-3.135489532920606e-05,-3.249646647564496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827306393773444,3.757711515719072,-0.0010019255509842,-0.0029075140399861,0.0025339402284586,0.752149042081802,0.6589817478538031,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,9.12902571860402e-06,-1.4413437153906947e-06,0.0,0.0,0.0,-0.000403792630147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001043897960176,0.0001512549721982,-0.0542708215077906,0.031746699718529066,0.07434283225607428,-3.249646647564496e-05,5.038495554260288,3.770311553430167,-0.0010019255509842,0.06548552906486026,-0.19167014297146168,0.0,-0.0029770163510282094,0.0024519104020801013,0.7702255056187778,0.6377599830683357
2494,83146,248,34000000,248.034,base_footprint,-0.0029075002036189,0.0025339567195871,0.7521455392723108,0.6589857458691152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001016908166489,0.0001486804406531,-0.0004052019679185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571840185115934e-05,1.4543370135119162e-05,-9.639558639278886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827306357743475,3.757711719464785,-0.0010019255845695,-0.0029075005207036,0.0025339564189558,0.7521454331902415,0.6589858669475795,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,8.876709953813118e-06,-1.45217701820311e-06,0.0,0.0,0.0,-0.0004042913050463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001016908166489,0.0001486804406531,0.019114925022080006,0.02405115294214505,0.06633950927757096,-9.639558639278886e-05,4.858855442307917,3.667853456059317,-0.0010019255845695,-0.37742695263117965,-0.3460680071918156,0.0,-0.0029412015096284875,0.002494760126909865,0.760910138951411,0.6488458106102969
2495,83179,248,67000000,248.067,base_footprint,-0.0029074876048154,0.0025339712605679,0.752142037503689,0.6589897426555879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001048935657441,0.0001491991642744,-0.0004060166335829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.249124703924175e-06,3.7099500914757974e-05,0.0002413818035323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827306322777491,3.75771191715993,-0.0010019255206397,-0.002907487474071,0.0025339709460351,0.7521419313520994,0.6589898638141309,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,8.686240763865643e-06,-1.3972945158026574e-06,0.0,0.0,0.0,-0.0004052226320299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001048935657441,0.0001491991642744,-0.011529362289618586,-0.02886614454230795,0.027904479551032566,0.0002413818035323,4.587324360641242,3.6610968788335616,-0.0010019255206397,0.11422865001546235,0.06799093440896115,0.0,-0.0027810753515863816,0.002672098811052638,0.7192716232616405,0.6947182576256344
2496,83212,248,100000000,248.1,base_footprint,-0.002907474540828,0.0025339857847213,0.7521385366866574,0.6589937383152371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001044126790146,0.0001492893926652,-0.0004070024829237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3074970414159078e-05,-3.09707444491788e-05,-3.191234183157829e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827306287765745,3.757712114786836,-0.0010019256287246,-0.00290747364748,0.0025339865843639,0.7521384305615125,0.6589938594413792,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,8.473765731879698e-06,-1.3513162054691255e-06,0.0,0.0,0.0,-0.0004059154388918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001044126790146,0.0001492893926652,0.0752625891826628,0.0611413087010841,0.06567837093532015,-3.191234183157829e-05,5.023520578265804,3.894928666176086,-0.0010019256287246,0.0012538990991256863,-0.23628542128703875,0.0,-0.002796732405257111,0.002655706850145876,0.7233424587615351,0.6904786838576525
2497,83246,248,134000000,248.134,base_footprint,-0.0029074598556736,0.0025340031302154,0.7521349309364344,0.6589978536919288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001016814957984,0.0001464822455436,-0.0004075409876966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9438047572957195e-05,1.528696782834432e-05,-9.448195138507203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827306251769596,3.757712318321091,-0.0010019256654596,-0.0029074601760932,0.002534002835928,0.7521348249479307,0.6589979746596324,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,8.172604538554291e-06,-1.3550498374339369e-06,0.0,0.0,0.0,-0.0004066638863436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001016814957984,0.0001464822455436,0.13245212316877197,0.1277400381731308,-0.02427190480569656,-9.448195138507203e-05,4.934871945445676,3.4851266763767987,-0.0010019256654596,0.32021918122924464,-0.08648219124367011,0.0,-0.002843936508799467,0.0026050950427914115,0.7356159473745592,0.67738785305996
2498,83279,248,167000000,248.167,base_footprint,-0.0029074473665536,0.0025340177967237,0.7521314322079425,0.6590018468778718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001049209484863,0.0001465979660127,-0.0004086834945014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1130474523415075e-05,3.793537426609752e-05,0.0002425529281318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8273062168344145,3.7577125158188807,-0.0010019256026478,-0.002907447242748,0.0025340174865246,0.7521313261486845,0.659001967927054,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,7.905524490319875e-06,-1.2924354084357724e-06,0.0,0.0,0.0,-0.0004079164838596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001049209484863,0.0001465979660127,0.1270891943137292,-0.019647312417844537,-0.06662110009841773,0.0002425529281318,4.781014038597433,3.678128441607067,-0.0010019256026478,-0.025767263140859246,-0.15258513313009264,0.0,-0.0029536670505124884,0.002479988920558449,0.7641520247766257,0.6450246573083016
2499,83312,248,200000000,248.2,base_footprint,-0.0029074344405582,0.002534032441166,0.7521279344621692,0.6590058389014712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001045112331494,0.0001464092972021,-0.0004098574453046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.669939627340568e-06,-3.0821167990535364e-05,-3.288651270480823e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827306181854382,3.7577127132472983,-0.0010019257096097,-0.0029074335521251,0.0025340332389932,0.7521278284173594,0.6590059599319805,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,7.650637434603312e-06,-1.24440532001413e-06,0.0,0.0,0.0,-0.0004088071695841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001045112331494,0.0001464092972021,0.12893741900330769,0.036534249333913645,-0.024506806182094797,-3.288651270480823e-05,4.730713964861877,3.673105062819478,-0.0010019257096097,-0.2089486476880436,0.41874466195221416,0.0,-0.0027718991786852666,0.002681616911407939,0.7168858559397119,0.697179887159168
2500,83346,248,234000000,248.234,base_footprint,-0.0029074197466827,0.0025340498952664,0.7521243306138689,0.6590099519735528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001017772365181,0.0001444771541802,-0.0004095252125402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.998846804170716e-06,1.0738288279968366e-05,-9.445449217744694e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827306145869607,3.757712916650347,-0.0010019257380363,-0.0029074200631764,0.0025340496036859,0.7521242246617192,0.6590100728958472,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,7.629538154529461e-06,-1.2865133670815589e-06,0.0,0.0,0.0,-0.0004086078460216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001017772365181,0.0001444771541802,-0.04630728354490271,-0.015061963829455035,-0.17082443417069573,-9.445449217744694e-05,4.561095933521007,3.5113003295023066,-0.0010019257380363,0.17760572464162247,0.3017009231633243,0.0,-0.0028886760848716216,0.002555396113011119,0.7472497358072105,0.664532134540713
2501,83379,248,267000000,248.267,base_footprint,-0.0029074071191824,0.0025340645895192,0.752120832497051,0.6590139443323203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104964492804,0.000145673773672,-0.0004096337298788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.207882248692558e-06,3.543224726132796e-05,0.0002427446772642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827306110935883,3.757713114090538,-0.0010019256610839,-0.0029074069907819,0.0025340642804352,0.7521207264356158,0.6590140653800756,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,7.63960499870678e-06,-1.2587133447313952e-06,0.0,0.0,0.0,-0.0004089220164205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104964492804,0.000145673773672,0.12719897986376336,0.11534412475477818,0.026866016931031,0.0002427446772642,4.86975466866982,3.47079810573674,-0.0010019256610839,0.5898360640754434,-0.2556325372965555,0.0,-0.002914381013801123,0.00252604047747061,0.7539344206135616,0.6569383646255603
2502,83412,248,300000000,248.3,base_footprint,-0.0029073940185028,0.0025340792671188,0.7521173342126969,0.6590179368416885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001045178283261,0.0001463763586194,-0.0004099376125191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.537376816464297e-06,-2.977805104689364e-05,-3.291545347365941e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827306075947948,3.757713311525221,-0.0010019257504948,-0.0029073931265071,0.0025340800632086,0.752117228146657,0.6590180578925212,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,7.640653362557555e-06,-1.2431795118341251e-06,0.0,0.0,0.0,-0.0004088919730421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001045178283261,0.0001463763586194,-0.04402955326840748,0.010415658930411457,0.17445829693925868,-3.291545347365941e-05,4.8493087700677675,3.662816965666277,-0.0010019257504948,0.13863660010189996,0.7360341484903392,0.0,-0.002693834929416332,0.0027600271614368985,0.6965917946317032,0.7174573138209855
2503,83446,248,334000000,248.334,base_footprint,-0.0029073792214071,0.0025340967265394,0.7521137300578586,0.6590220501305688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001017850322373,0.0001444696106255,-0.0004095095245277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.041146164404201e-06,1.0682060214798432e-05,-9.473603894783488e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827306039968656,3.7577135149183256,-0.0010019257682533,-0.0029073795354729,0.0025340964362029,0.7521136241054404,0.6590221710492518,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,7.628336767094396e-06,-1.286750498198153e-06,0.0,0.0,0.0,-0.0004085906369618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001017850322373,0.0001444696106255,-0.19402616467943598,0.05655152302354357,0.00822965311267476,-9.473603894783488e-05,4.880449530156076,3.926550232845293,-0.0010019257682533,0.3317100332950395,0.3496272002548362,0.0,-0.002871061727388256,0.0025751708814734965,0.7426691452417022,0.6696474193226224
2504,83479,248,367000000,248.367,base_footprint,-0.0029073665383144,0.0025341114219714,0.7521102321079711,0.6590260421695084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001049738396573,0.0001456632818709,-0.0004095858261465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.193676184784755e-06,3.549501570341117e-05,0.0002427226064564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827306005047095,3.75771371232316,-0.0010019256850225,-0.0029073664094972,0.0025341111125684,0.7521101260564438,0.6590261632020314,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,7.63780502431807e-06,-1.2590431945777069e-06,0.0,0.0,0.0,-0.0004088736958278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001049738396573,0.0001456632818709,0.17884242420155919,0.1852825378274468,-0.11744327046723896,0.0002427226064564,4.757625453628063,4.008322108265911,-0.0010019256850225,0.01567993213016647,0.5995720296733925,0.0,-0.0029440467569343373,0.0024914026697625507,0.7616497174975151,0.6479774944682767
